,Word,Ponderado
998,acción,0.4
999,adversidad,0.4
1000,agradezco,0.4
1001,alimentación,0.4
1002,alimento,0.4
1003,alternativa,0.4
1004,américa latina lo,0.4
1005,arcilla,0.4
1006,aspecto,0.4
1007,atención,0.4
1008,bonificación,0.4
1009,brecha,0.4
1010,carbón,0.4
1011,caribeña,0.4
1012,carne,0.4
1013,chile,0.4
1014,climáticos→,0.4
1015,debilidad,0.4
1016,demanda,0.4
1017,dhs,0.4
1018,discriminación,0.4
1019,discurso,0.4
1020,el país escaparate,0.4
1021,exteriores,0.4
1022,finales,0.4
1023,gestión,0.4
1024,gobierno en la vi cumbre de,0.4
1025,huevos,0.4
1026,impureza,0.4
1027,intervencionismo,0.4
1028,latinoamericana,0.4
1029,libanés,0.4
1030,mascarilla,0.4
1031,ochenta,0.4
1032,opción,0.4
1033,papel,0.4
1034,pollo,0.4
1035,por @ap,0.4
1036,punto,0.4
1037,respaldo,0.4
1038,rodrigo yáñez benítez democracia,0.4
1039,ruta,0.4
1040,trabajador,0.4
1041,trato,0.4
1042,énfasis,0.4
1043,actualización,0.39
1044,adobe google,0.39
1045,allanamiento,0.39
1046,apple,0.39
1047,arma,0.39
1048,batalla,0.39
1049,bebida,0.39
1050,club,0.39
1051,como país,0.39
1052,compañía,0.39
1053,comunicación y,0.39
1054,cápita,0.39
1055,desconcierto,0.39
1056,duración,0.39
1057,día mundial de las playas  limpiar,0.39
1058,estación,0.39
1059,evacuación,0.39
1060,expresión,0.39
1061,feria del libro de madrid,0.39
1062,freno,0.39
1063,grifo,0.39
1064,interventor,0.39
1065,iván duque,0.39
1066,juan pablo biondi,0.39
1067,lazo,0.39
1068,los daños van,0.39
1069,límite,0.39
1070,mar de la china,0.39
1071,pakistán,0.39
1072,pista,0.39
1073,plantel,0.39
1074,plástico,0.39
1075,policía federal,0.39
1076,precise medicine,0.39
1077,prensa,0.39
1078,presidencia de la nación,0.39
1079,prioridad,0.39
1080,surfistas guías,0.39
1081,tasa,0.39
1082,terrorismo,0.39
1083,tipo,0.39
1084,tonelada,0.39
1085,usuario,0.39
1086,vacuna→,0.39
1087,virus,0.39
1088,adquisición,0.38
1089,alcance,0.38
1090,canal,0.38
1091,cantidad,0.38
1092,covax,0.38
1093,culpo,0.38
1094,daño,0.38
1095,el inexperto crew,0.38
1096,gobiernos nosotros,0.38
1097,honduras,0.38
1098,igualdad,0.38
1099,inspiration4,0.38
1100,intercambio,0.38
1101,larry nassar,0.38
1102,mohammad barkind,0.38
1103,opep,0.38
1104,participante,0.38
1105,plan marshall,0.38
1106,presentación,0.38
1107,protección,0.38
1108,secuoya,0.38
1109,seguidor,0.38
1110,spacex,0.38
1111,tragedia,0.38
1112,vivo después,0.38
1113,ábol,0.38
1114,2021,0.37
1115,2022,0.37
1116,adicción,0.37
1117,administración de medicamentos,0.37
1118,agrandes,0.37
1119,alex murdaugh,0.37
1120,alimentos,0.37
1121,aterrizaje,0.37
1122,capricho,0.37
1123,captura,0.37
1124,climático→,0.37
1125,condonación,0.37
1126,contracción,0.37
1127,desempleo,0.37
1128,desgracia,0.37
1129,detención,0.37
1130,deuda,0.37
1131,el crecimiento del pib para la región,0.37
1132,enfrentamiento,0.37
1133,epidemia,0.37
1134,escala,0.37
1135,hincapié,0.37
1136,insurrección,0.37
1137,mandato,0.37
1138,medios,0.37
1139,miocarditi,0.37
1140,narcoterrorismo,0.37
1141,obligación,0.37
1142,obra,0.37
1143,opioides,0.37
1144,oportunidad,0.37
1145,pago,0.37
1146,protagonismo,0.37
1147,rebote,0.37
1148,responsable,0.37
1149,restitución,0.37
1150,reunión de la onu→,0.37
1151,secretario general,0.37
1152,suspensión,0.37
1153,turismo,0.37
1154,voz,0.37
1155,1970,0.36
1156,academia de la televisión de estados unidos,0.36
1157,amerizaje,0.36
1158,baqaei,0.36
1159,borges,0.36
1160,bruja escarlata,0.36
1161,buque,0.36
1162,cadena,0.36
1163,café,0.36
1164,candidatura,0.36
1165,cnn,0.36
1166,colon,0.36
1167,conclusión,0.36
1168,desprecio,0.36
1169,edson arantes do nascimento,0.36
1170,entidad,0.36
1171,exastro,0.36
1172,exhorto,0.36
1173,fuerzas armadas,0.36
1174,funcionario,0.36
1175,ginebra esmaeil,0.36
1176,gobiernos,0.36
1177,grano,0.36
1178,hamaneh,0.36
1179,juicio,0.36
1180,latina,0.36
1181,laura feal,0.36
1182,lider,0.36
1183,literatura,0.36
1184,magnitud,0.36
1185,mas,0.36
1186,obtención,0.36
1187,opositor,0.36
1188,pero no es verdad,0.36
1189,pieza,0.36
1190,precedente,0.36
1191,proyecto wagrinnova,0.36
1192,próximo,0.36
1193,reconocimiento mutuo,0.36
1194,regadío,0.36
1195,represión,0.36
1196,sanción,0.36
1197,segundo,0.36
1198,sequía,0.36
1199,suministro,0.36
1200,teherán,0.36
1201,tengo,0.36
1202,the crown the mandalorian,0.36
1203,técnica,0.36
1204,una ola de frío,0.36
1205,unidos,0.36
1206,zapatero,0.36
1207,áfrica occidental,0.36
1208,agresor,0.35
1209,alfombra,0.35
1210,allende,0.35
1211,animal,0.35
1212,apetito,0.35
1213,asamblea general de naciones unidas,0.35
1214,atlanta,0.35
1215,avril lavigne,0.35
1216,brasileño,0.35
1217,cocina,0.35
1218,congreso peruano,0.35
1219,cristiana,0.35
1220,cumbre para la reconstrucción económica y productiva de potosí,0.35
1221,departamento,0.35
1222,despliegue,0.35
1223,dignidad,0.35
1224,domicilio,0.35
1225,eficacia,0.35
1226,el chaparral,0.35
1227,el presidente,0.35
1228,emergencia,0.35
1229,facto,0.35
1230,felipe de edimburgo,0.35
1231,flossing,0.35
1232,golpiza,0.35
1233,gorila,0.35
1234,herramienta,0.35
1235,homólogo,0.35
1236,hondarribia,0.35
1237,inauguración,0.35
1238,isabel ii,0.35
1239,jair bolsonaro,0.35
1240,jeanine áñez,0.35
1241,jennifer lopez,0.35
1242,la decisión de mantener el secreto,0.35
1243,la incineración,0.35
1244,look,0.35
1245,luis arce,0.35
1246,minoría,0.35
1247,mtv,0.35
1248,nuevo laredo,0.35
