,Word,Ponderado
1194,serie a,1.05
1195,circunstancia,1.04
1196,concepto,1.04
1197,contrario,1.04
1198,corte,1.04
1199,excongresista contreras,1.04
1200,modelo,1.04
1201,philipp blom,1.04
1202,xoana gonzález,1.04
1203,adriano,1.03
1204,banco central de reserva,1.03
1205,consejo directivo,1.03
1206,costumbre,1.03
1207,cumbre celac,1.03
1208,delta,1.03
1209,favorito,1.03
1210,olla comunes,1.03
1211,provecho,1.03
1212,sensación,1.03
1213,sjl,1.03
1214,virus,1.03
1215,amiga,1.02
1216,base,1.02
1217,bebida,1.02
1218,checho ibarra,1.02
1219,morecambe,1.02
1220,oncena,1.02
1221,patrick dempsey,1.02
1222,perrito,1.02
1223,uci,1.02
1224,voto,1.02
1225,afp,1.01
1226,altercado,1.01
1227,capilla,1.01
1228,contenido,1.01
1229,el comercio suscríbete,1.01
1230,exdirectivo,1.01
1231,importación,1.01
1232,metro,1.01
1233,oligopolio,1.01
1234,bbc extra,1.0
1235,cancha,1.0
1236,cari saldaña,1.0
1237,carlos cornejo,1.0
1238,chelero ministro de salud,1.0
1239,distanciamiento,1.0
1240,doncaster rovers,1.0
1241,editorial en la mira de la historia,1.0
1242,expectativa,1.0
1243,gabriel bustamante,1.0
1244,harán humo a abimael,1.0
1245,jack miranda,1.0
1246,mascarilla,1.0
1247,medicina natural,1.0
1248,menudo,1.0
1249,nicolás lúcar,1.0
1250,persecución,1.0
1251,peru president calls on counterparts to prioritize fight against terrorism covid-19,1.0
1252,peruvian mexican presidents meet prior to celac summit,1.0
1253,predicción,1.0
1254,primer tiempo,1.0
1255,rosángela espinoza,1.0
1256,rumbo,1.0
1257,sacarronchas,1.0
1258,shantall ordoñez,1.0
